infested_chiseled_stone_bricks	blocks	block/chiseled_stone_bricks
infested_cobblestone	blocks	block/cobblestone
infested_cracked_stone_bricks	blocks	block/cracked_stone_bricks
infested_deepslate	blocks	block/deepslate
infested_mossy_stone_bricks	blocks	block/mossy_stone_bricks
infested_stone	blocks	block/stone
infested_stone_bricks	blocks	block/stone_bricks
ink_sac	items	item/ink_sac
iron_axe	items	item/iron_axe
iron_bars	blocks	block/iron_bars
iron_block	blocks	block/iron_block
iron_boots	items	item/iron_boots
iron_chain	items	item/iron_chain
iron_chestplate	items	item/iron_chestplate
iron_door	items	item/iron_door
iron_golem_spawn_egg	items	item/iron_golem_spawn_egg
iron_helmet	items	item/iron_helmet
iron_hoe	items	item/iron_hoe
iron_horse_armor	items	item/iron_horse_armor
iron_ingot	items	item/iron_ingot
iron_leggings	items	item/iron_leggings
iron_nautilus_armor	items	item/iron_nautilus_armor
iron_nugget	items	item/iron_nugget
iron_ore	blocks	block/iron_ore
iron_pickaxe	items	item/iron_pickaxe
iron_shovel	items	item/iron_shovel
iron_spear	items	item/iron_spear
iron_sword	items	item/iron_sword
iron_trapdoor	blocks	block/iron_trapdoor
item_frame	items	item/item_frame
jack_o_lantern	blocks	block/pumpkin_side
jigsaw	blocks	block/jigsaw_top
jukebox	blocks	block/jukebox_side
jungle_boat	items	item/jungle_boat
jungle_button	blocks	block/jungle_planks
jungle_chest_boat	items	item/jungle_chest_boat
jungle_door	items	item/jungle_door
jungle_fence	blocks	block/jungle_planks
jungle_fence_gate	blocks	block/jungle_planks
jungle_hanging_sign	items	item/jungle_hanging_sign
jungle_leaves	blocks	block/jungle_leaves
jungle_log	blocks	block/jungle_log
jungle_planks	blocks	block/jungle_planks
jungle_pressure_plate	blocks	block/jungle_planks
jungle_pyramid_map	items	item/jungle_pyramid_map
jungle_sapling	blocks	block/jungle_sapling
jungle_shelf	blocks	block/jungle_shelf
jungle_sign	items	item/jungle_sign
jungle_slab	blocks	block/jungle_planks
jungle_stairs	blocks	block/jungle_planks
jungle_trapdoor	blocks	block/jungle_trapdoor
jungle_wood	blocks	block/jungle_log
kelp	items	item/kelp
knowledge_book	items	item/knowledge_book
ladder	blocks	block/ladder
lantern	items	item/lantern
lapis_block	blocks	block/lapis_block
lapis_lazuli	items	item/lapis_lazuli
lapis_ore	blocks	block/lapis_ore
large_amethyst_bud	blocks	block/large_amethyst_bud
large_fern	blocks	block/large_fern_top
lava_bucket	items	item/lava_bucket
lead	items	item/lead
leaf_litter	items	item/leaf_litter
leather	items	item/leather
leather_boots	items	item/leather_boots
leather_chestplate	items	item/leather_chestplate
leather_helmet	items	item/leather_helmet
leather_horse_armor	items	item/leather_horse_armor
leather_leggings	items	item/leather_leggings
lectern	blocks	block/lectern_front
lever	blocks	block/lever
light	items	item/light_15
light_blue_bed	blocks	block/bed_head_north
light_blue_bundle	items	item/light_blue_bundle
light_blue_candle	items	item/light_blue_candle
light_blue_carpet	blocks	block/light_blue_wool
light_blue_concrete	blocks	block/light_blue_concrete
light_blue_concrete_powder	blocks	block/light_blue_concrete_powder
light_blue_concrete_slab	blocks	block/light_blue_concrete
light_blue_concrete_stairs	blocks	block/light_blue_concrete
light_blue_cushion	items	item/light_blue_cushion
light_blue_dye	items	item/light_blue_dye
light_blue_glazed_terracotta	blocks	block/light_blue_glazed_terracotta
light_blue_harness	items	item/light_blue_harness
light_blue_stained_glass	blocks	block/light_blue_stained_glass
light_blue_stained_glass_pane	blocks	block/light_blue_stained_glass
light_blue_terracotta	blocks	block/light_blue_terracotta
light_blue_wool	blocks	block/light_blue_wool
light_blue_wool_slab	blocks	block/light_blue_wool
light_blue_wool_stairs	blocks	block/light_blue_wool
light_gray_bed	blocks	block/bed_head_north
light_gray_bundle	items	item/light_gray_bundle
light_gray_candle	items	item/light_gray_candle
light_gray_carpet	blocks	block/light_gray_wool
light_gray_concrete	blocks	block/light_gray_concrete
light_gray_concrete_powder	blocks	block/light_gray_concrete_powder
light_gray_concrete_slab	blocks	block/light_gray_concrete
light_gray_concrete_stairs	blocks	block/light_gray_concrete
light_gray_cushion	items	item/light_gray_cushion
light_gray_dye	items	item/light_gray_dye
light_gray_glazed_terracotta	blocks	block/light_gray_glazed_terracotta
light_gray_harness	items	item/light_gray_harness
light_gray_stained_glass	blocks	block/light_gray_stained_glass
light_gray_stained_glass_pane	blocks	block/light_gray_stained_glass
light_gray_terracotta	blocks	block/light_gray_terracotta
light_gray_wool	blocks	block/light_gray_wool
light_gray_wool_slab	blocks	block/light_gray_wool
light_gray_wool_stairs	blocks	block/light_gray_wool
light_weighted_pressure_plate	blocks	block/gold_block
lightning_rod	blocks	block/lightning_rod
lilac	blocks	block/lilac_top
lily_of_the_valley	blocks	block/lily_of_the_valley
lily_pad	blocks	block/lily_pad
lime_bed	blocks	block/bed_head_north
lime_bundle	items	item/lime_bundle
lime_candle	items	item/lime_candle
lime_carpet	blocks	block/lime_wool
lime_concrete	blocks	block/lime_concrete
lime_concrete_powder	blocks	block/lime_concrete_powder
lime_concrete_slab	blocks	block/lime_concrete
lime_concrete_stairs	blocks	block/lime_concrete
lime_cushion	items	item/lime_cushion
lime_dye	items	item/lime_dye
lime_glazed_terracotta	blocks	block/lime_glazed_terracotta
lime_harness	items	item/lime_harness
lime_stained_glass	blocks	block/lime_stained_glass
lime_stained_glass_pane	blocks	block/lime_stained_glass
lime_terracotta	blocks	block/lime_terracotta
lime_wool	blocks	block/lime_wool
lime_wool_slab	blocks	block/lime_wool
lime_wool_stairs	blocks	block/lime_wool
lingering_potion	items	item/lingering_potion
llama_spawn_egg	items	item/llama_spawn_egg
lodestone	blocks	block/lodestone_side
loom	blocks	block/loom_side
mace	items	item/mace
magenta_bed	blocks	block/bed_head_north
magenta_bundle	items	item/magenta_bundle
magenta_candle	items	item/magenta_candle
magenta_carpet	blocks	block/magenta_wool
magenta_concrete	blocks	block/magenta_concrete
magenta_concrete_powder	blocks	block/magenta_concrete_powder
magenta_concrete_slab	blocks	block/magenta_concrete
magenta_concrete_stairs	blocks	block/magenta_concrete
magenta_cushion	items	item/magenta_cushion
magenta_dye	items	item/magenta_dye
magenta_glazed_terracotta	blocks	block/magenta_glazed_terracotta
magenta_harness	items	item/magenta_harness
magenta_stained_glass	blocks	block/magenta_stained_glass
magenta_stained_glass_pane	blocks	block/magenta_stained_glass
magenta_terracotta	blocks	block/magenta_terracotta
magenta_wool	blocks	block/magenta_wool
magenta_wool_slab	blocks	block/magenta_wool
magenta_wool_stairs	blocks	block/magenta_wool
magma_block	blocks	block/magma
magma_cream	items	item/magma_cream
magma_cube_spawn_egg	items	item/magma_cube_spawn_egg
mangrove_boat	items	item/mangrove_boat
mangrove_button	blocks	block/mangrove_planks
mangrove_chest_boat	items	item/mangrove_chest_boat
mangrove_door	items	item/mangrove_door
mangrove_fence	blocks	block/mangrove_planks
mangrove_fence_gate	blocks	block/mangrove_planks
mangrove_hanging_sign	items	item/mangrove_hanging_sign
mangrove_leaves	blocks	block/mangrove_leaves
mangrove_log	blocks	block/mangrove_log
mangrove_planks	blocks	block/mangrove_planks
mangrove_pressure_plate	blocks	block/mangrove_planks
mangrove_propagule	items	item/mangrove_propagule
mangrove_roots	blocks	block/mangrove_roots_side
mangrove_shelf	blocks	block/mangrove_shelf
mangrove_sign	items	item/mangrove_sign
mangrove_slab	blocks	block/mangrove_planks
mangrove_stairs	blocks	block/mangrove_planks
mangrove_trapdoor	blocks	block/mangrove_trapdoor
mangrove_wood	blocks	block/mangrove_log
map	items	item/map
medium_amethyst_bud	blocks	block/medium_amethyst_bud
melon	blocks	block/melon_side
melon_seeds	items	item/melon_seeds
melon_slice	items	item/melon_slice
milk_bucket	items	item/milk_bucket
minecart	items	item/minecart
miner_pottery_sherd	items	item/miner_pottery_sherd
mojang_banner_pattern	items	item/mojang_banner_pattern
mooshroom_spawn_egg	items	item/mooshroom_spawn_egg
moss_block	blocks	block/moss_block
moss_carpet	blocks	block/moss_block
mossy_cobblestone	blocks	block/mossy_cobblestone
mossy_cobblestone_slab	blocks	block/mossy_cobblestone
mossy_cobblestone_stairs	blocks	block/mossy_cobblestone
mossy_cobblestone_wall	blocks	block/mossy_cobblestone
mossy_stone_brick_slab	blocks	block/mossy_stone_bricks
mossy_stone_brick_stairs	blocks	block/mossy_stone_bricks
mossy_stone_brick_wall	blocks	block/mossy_stone_bricks
mossy_stone_bricks	blocks	block/mossy_stone_bricks
mourner_pottery_sherd	items	item/mourner_pottery_sherd
mud	blocks	block/mud
mud_brick_slab	blocks	block/mud_bricks
mud_brick_stairs	blocks	block/mud_bricks
mud_brick_wall	blocks	block/mud_bricks
mud_bricks	blocks	block/mud_bricks
muddy_mangrove_roots	blocks	block/muddy_mangrove_roots_side
mule_spawn_egg	items	item/mule_spawn_egg
mushroom_stem	blocks	block/mushroom_stem
mushroom_stew	items	item/mushroom_stew
music_disc_11	items	item/music_disc_11
music_disc_13	items	item/music_disc_13
music_disc_5	items	item/music_disc_5
music_disc_blocks	items	item/music_disc_blocks
music_disc_bounce	items	item/music_disc_bounce
music_disc_cat	items	item/music_disc_cat
music_disc_chirp	items	item/music_disc_chirp
music_disc_creator	items	item/music_disc_creator
music_disc_creator_music_box	items	item/music_disc_creator_music_box
music_disc_far	items	item/music_disc_far
music_disc_lava_chicken	items	item/music_disc_lava_chicken
music_disc_mall	items	item/music_disc_mall
music_disc_mellohi	items	item/music_disc_mellohi
music_disc_otherside	items	item/music_disc_otherside
music_disc_pigstep	items	item/music_disc_pigstep
music_disc_precipice	items	item/music_disc_precipice
music_disc_relic	items	item/music_disc_relic
music_disc_stal	items	item/music_disc_stal
music_disc_strad	items	item/music_disc_strad
music_disc_tears	items	item/music_disc_tears
music_disc_wait	items	item/music_disc_wait
music_disc_ward	items	item/music_disc_ward
mutton	items	item/mutton
mycelium	blocks	block/mycelium_side
name_tag	items	item/name_tag
nautilus_shell	items	item/nautilus_shell
nautilus_spawn_egg	items	item/nautilus_spawn_egg
nether_brick	items	item/nether_brick
nether_brick_fence	blocks	block/nether_bricks
nether_brick_slab	blocks	block/nether_bricks
nether_brick_stairs	blocks	block/nether_bricks
nether_brick_wall	blocks	block/nether_bricks
nether_bricks	blocks	block/nether_bricks
nether_gold_ore	blocks	block/nether_gold_ore
nether_quartz_ore	blocks	block/nether_quartz_ore
nether_sprouts	items	item/nether_sprouts
nether_star	items	item/nether_star
nether_wart	items	item/nether_wart
nether_wart_block	blocks	block/nether_wart_block
netherite_axe	items	item/netherite_axe
netherite_block	blocks	block/netherite_block
netherite_boots	items	item/netherite_boots
netherite_chestplate	items	item/netherite_chestplate
netherite_helmet	items	item/netherite_helmet
netherite_hoe	items	item/netherite_hoe
netherite_horse_armor	items	item/netherite_horse_armor
netherite_ingot	items	item/netherite_ingot
netherite_leggings	items	item/netherite_leggings
netherite_nautilus_armor	items	item/netherite_nautilus_armor
netherite_pickaxe	items	item/netherite_pickaxe
netherite_scrap	items	item/netherite_scrap
netherite_shovel	items	item/netherite_shovel
netherite_spear	items	item/netherite_spear
netherite_sword	items	item/netherite_sword
netherite_upgrade_smithing_template	items	item/netherite_upgrade_smithing_template
netherrack	blocks	block/netherrack
note_block	blocks	block/note_block
oak_boat	items	item/oak_boat
oak_button	blocks	block/oak_planks
oak_chest_boat	items	item/oak_chest_boat
oak_door	items	item/oak_door
oak_fence	blocks	block/oak_planks
oak_fence_gate	blocks	block/oak_planks
oak_hanging_sign	items	item/oak_hanging_sign
oak_leaves	blocks	block/oak_leaves
oak_log	blocks	block/oak_log
oak_planks	blocks	block/oak_planks
oak_pressure_plate	blocks	block/oak_planks
oak_sapling	blocks	block/oak_sapling
oak_shelf	blocks	block/oak_shelf
oak_sign	items	item/oak_sign
oak_slab	blocks	block/oak_planks
oak_stairs	blocks	block/oak_planks
oak_trapdoor	blocks	block/oak_trapdoor
oak_wood	blocks	block/oak_log
observer	blocks	block/observer_side
obsidian	blocks	block/obsidian
ocean_monument_map	items	item/ocean_monument_map
ocelot_spawn_egg	items	item/ocelot_spawn_egg
ochre_froglight	blocks	block/ochre_froglight_side
ominous_bottle	items	item/ominous_bottle
ominous_trial_key	items	item/ominous_trial_key
open_eyeblossom	blocks	block/open_eyeblossom
orange_bed	blocks	block/bed_head_north
orange_bundle	items	item/orange_bundle
orange_candle	items	item/orange_candle
orange_carpet	blocks	block/orange_wool
orange_concrete	blocks	block/orange_concrete
orange_concrete_powder	blocks	block/orange_concrete_powder
orange_concrete_slab	blocks	block/orange_concrete
orange_concrete_stairs	blocks	block/orange_concrete
orange_cushion	items	item/orange_cushion
orange_dye	items	item/orange_dye
orange_glazed_terracotta	blocks	block/orange_glazed_terracotta
orange_harness	items	item/orange_harness
orange_poplar_leaves	blocks	block/orange_poplar_leaves
orange_stained_glass	blocks	block/orange_stained_glass
orange_stained_glass_pane	blocks	block/orange_stained_glass
orange_terracotta	blocks	block/orange_terracotta
orange_tulip	blocks	block/orange_tulip
orange_wool	blocks	block/orange_wool
orange_wool_slab	blocks	block/orange_wool
orange_wool_stairs	blocks	block/orange_wool
oxeye_daisy	blocks	block/oxeye_daisy
oxidized_chiseled_copper	blocks	block/oxidized_chiseled_copper
oxidized_copper	blocks	block/oxidized_copper
oxidized_copper_bars	blocks	block/oxidized_copper_bars
oxidized_copper_bulb	blocks	block/oxidized_copper_bulb
oxidized_copper_chain	items	item/oxidized_copper_chain
oxidized_copper_door	items	item/oxidized_copper_door
oxidized_copper_grate	blocks	block/oxidized_copper_grate
oxidized_copper_lantern	items	item/oxidized_copper_lantern
oxidized_copper_trapdoor	blocks	block/oxidized_copper_trapdoor
oxidized_cut_copper	blocks	block/oxidized_cut_copper
oxidized_cut_copper_slab	blocks	block/oxidized_cut_copper
oxidized_cut_copper_stairs	blocks	block/oxidized_cut_copper
oxidized_lightning_rod	blocks	block/oxidized_lightning_rod
packed_ice	blocks	block/packed_ice
packed_mud	blocks	block/packed_mud
painting	items	item/painting
pale_hanging_moss	blocks	block/pale_hanging_moss
pale_moss_block	blocks	block/pale_moss_block
pale_moss_carpet	blocks	block/pale_moss_carpet
pale_oak_boat	items	item/pale_oak_boat
pale_oak_button	blocks	block/pale_oak_planks
pale_oak_chest_boat	items	item/pale_oak_chest_boat
pale_oak_door	items	item/pale_oak_door
pale_oak_fence	blocks	block/pale_oak_planks
pale_oak_fence_gate	blocks	block/pale_oak_planks
pale_oak_hanging_sign	items	item/pale_oak_hanging_sign
pale_oak_leaves	blocks	block/pale_oak_leaves
pale_oak_log	blocks	block/pale_oak_log
pale_oak_planks	blocks	block/pale_oak_planks
pale_oak_pressure_plate	blocks	block/pale_oak_planks
pale_oak_sapling	blocks	block/pale_oak_sapling
pale_oak_shelf	blocks	block/pale_oak_shelf
pale_oak_sign	items	item/pale_oak_sign
pale_oak_slab	blocks	block/pale_oak_planks
pale_oak_stairs	blocks	block/pale_oak_planks
pale_oak_trapdoor	blocks	block/pale_oak_trapdoor
pale_oak_wood	blocks	block/pale_oak_log
panda_spawn_egg	items	item/panda_spawn_egg
paper	items	item/paper
parched_spawn_egg	items	item/parched_spawn_egg
parrot_spawn_egg	items	item/parrot_spawn_egg
pearlescent_froglight	blocks	block/pearlescent_froglight_side
peony	blocks	block/peony_top
petrified_oak_slab	blocks	block/oak_planks
phantom_membrane	items	item/phantom_membrane
phantom_spawn_egg	items	item/phantom_spawn_egg
pig_spawn_egg	items	item/pig_spawn_egg
piglin_banner_pattern	items	item/piglin_banner_pattern
piglin_brute_spawn_egg	items	item/piglin_brute_spawn_egg
piglin_spawn_egg	items	item/piglin_spawn_egg
pillager_spawn_egg	items	item/pillager_spawn_egg
pink_bed	blocks	block/bed_head_north
pink_bundle	items	item/pink_bundle
pink_candle	items	item/pink_candle
pink_carpet	blocks	block/pink_wool
pink_concrete	blocks	block/pink_concrete
pink_concrete_powder	blocks	block/pink_concrete_powder
pink_concrete_slab	blocks	block/pink_concrete
pink_concrete_stairs	blocks	block/pink_concrete
pink_cushion	items	item/pink_cushion
pink_dye	items	item/pink_dye
pink_glazed_terracotta	blocks	block/pink_glazed_terracotta
pink_harness	items	item/pink_harness
pink_petals	items	item/pink_petals
pink_stained_glass	blocks	block/pink_stained_glass
pink_stained_glass_pane	blocks	block/pink_stained_glass
pink_terracotta	blocks	block/pink_terracotta
pink_tulip	blocks	block/pink_tulip
pink_wool	blocks	block/pink_wool
pink_wool_slab	blocks	block/pink_wool
pink_wool_stairs	blocks	block/pink_wool
piston	blocks	block/piston_side
pitcher_plant	items	item/pitcher_plant
pitcher_pod	items	item/pitcher_pod
plains_village_map	items	item/plains_village_map
plenty_pottery_sherd	items	item/plenty_pottery_sherd
podzol	blocks	block/podzol_side
pointed_dripstone	items	item/pointed_dripstone
poisonous_potato	items	item/poisonous_potato
polar_bear_spawn_egg	items	item/polar_bear_spawn_egg
polished_andesite	blocks	block/polished_andesite
polished_andesite_slab	blocks	block/polished_andesite
polished_andesite_stairs	blocks	block/polished_andesite
polished_basalt	blocks	block/polished_basalt_side
polished_blackstone	blocks	block/polished_blackstone
polished_blackstone_brick_slab	blocks	block/polished_blackstone_bricks
polished_blackstone_brick_stairs	blocks	block/polished_blackstone_bricks
polished_blackstone_brick_wall	blocks	block/polished_blackstone_bricks
polished_blackstone_bricks	blocks	block/polished_blackstone_bricks
polished_blackstone_button	blocks	block/polished_blackstone
polished_blackstone_pressure_plate	blocks	block/polished_blackstone
polished_blackstone_slab	blocks	block/polished_blackstone
polished_blackstone_stairs	blocks	block/polished_blackstone
polished_blackstone_wall	blocks	block/polished_blackstone
polished_cinnabar	blocks	block/polished_cinnabar
polished_cinnabar_slab	blocks	block/polished_cinnabar
polished_cinnabar_stairs	blocks	block/polished_cinnabar
polished_cinnabar_wall	blocks	block/polished_cinnabar
polished_deepslate	blocks	block/polished_deepslate
polished_deepslate_slab	blocks	block/polished_deepslate
polished_deepslate_stairs	blocks	block/polished_deepslate
polished_deepslate_wall	blocks	block/polished_deepslate
polished_diorite	blocks	block/polished_diorite
polished_diorite_slab	blocks	block/polished_diorite
polished_diorite_stairs	blocks	block/polished_diorite
polished_granite	blocks	block/polished_granite
polished_granite_slab	blocks	block/polished_granite
polished_granite_stairs	blocks	block/polished_granite
polished_sulfur	blocks	block/polished_sulfur
polished_sulfur_slab	blocks	block/polished_sulfur
polished_sulfur_stairs	blocks	block/polished_sulfur
polished_sulfur_wall	blocks	block/polished_sulfur
polished_tuff	blocks	block/polished_tuff
polished_tuff_slab	blocks	block/polished_tuff
polished_tuff_stairs	blocks	block/polished_tuff
polished_tuff_wall	blocks	block/polished_tuff
poplar_boat	items	item/poplar_boat
poplar_button	blocks	block/poplar_planks
poplar_chest_boat	items	item/poplar_chest_boat
poplar_door	items	item/poplar_door
poplar_fence	blocks	block/poplar_planks
poplar_fence_gate	blocks	block/poplar_planks
poplar_hanging_sign	items	item/poplar_hanging_sign
poplar_log	blocks	block/poplar_log
poplar_planks	blocks	block/poplar_planks
poplar_pressure_plate	blocks	block/poplar_planks
poplar_sapling	blocks	block/poplar_sapling
poplar_shelf	blocks	block/poplar_shelf
poplar_sign	items	item/poplar_sign
poplar_slab	blocks	block/poplar_planks
poplar_stairs	blocks	block/poplar_planks
poplar_trapdoor	blocks	block/poplar_trapdoor
poplar_wood	blocks	block/poplar_log
popped_chorus_fruit	items	item/popped_chorus_fruit
poppy	blocks	block/poppy
porkchop	items	item/porkchop
potato	items	item/potato
potent_sulfur	blocks	block/potent_sulfur
potion	items	item/potion
powder_snow_bucket	items	item/powder_snow_bucket
powered_rail	blocks	block/powered_rail
prismarine	blocks	block/prismarine
prismarine_brick_slab	blocks	block/prismarine_bricks
prismarine_brick_stairs	blocks	block/prismarine_bricks
prismarine_bricks	blocks	block/prismarine_bricks
prismarine_crystals	items	item/prismarine_crystals
prismarine_shard	items	item/prismarine_shard
prismarine_slab	blocks	block/prismarine
prismarine_stairs	blocks	block/prismarine
prismarine_wall	blocks	block/prismarine
prize_pottery_sherd	items	item/prize_pottery_sherd
pufferfish	items	item/pufferfish
pufferfish_bucket	items	item/pufferfish_bucket
pufferfish_spawn_egg	items	item/pufferfish_spawn_egg
pumpkin	blocks	block/pumpkin_side
pumpkin_pie	items	item/pumpkin_pie
pumpkin_seeds	items	item/pumpkin_seeds
purple_bed	blocks	block/bed_head_north
purple_bundle	items	item/purple_bundle
purple_candle	items	item/purple_candle
purple_carpet	blocks	block/purple_wool
purple_concrete	blocks	block/purple_concrete
purple_concrete_powder	blocks	block/purple_concrete_powder
purple_concrete_slab	blocks	block/purple_concrete
purple_concrete_stairs	blocks	block/purple_concrete
purple_cushion	items	item/purple_cushion
purple_dye	items	item/purple_dye
purple_glazed_terracotta	blocks	block/purple_glazed_terracotta
purple_harness	items	item/purple_harness
purple_stained_glass	blocks	block/purple_stained_glass
purple_stained_glass_pane	blocks	block/purple_stained_glass
purple_terracotta	blocks	block/purple_terracotta
purple_wool	blocks	block/purple_wool
purple_wool_slab	blocks	block/purple_wool
purple_wool_stairs	blocks	block/purple_wool
purpur_block	blocks	block/purpur_block
purpur_pillar	blocks	block/purpur_pillar_side
purpur_slab	blocks	block/purpur_block
purpur_stairs	blocks	block/purpur_block
quartz	items	item/quartz
quartz_block	blocks	block/quartz_block_side
quartz_bricks	blocks	block/quartz_bricks
quartz_pillar	blocks	block/quartz_pillar_side
quartz_slab	blocks	block/quartz_block_side
quartz_stairs	blocks	block/quartz_block_side
rabbit	items	item/rabbit
rabbit_foot	items	item/rabbit_foot
rabbit_hide	items	item/rabbit_hide
rabbit_spawn_egg	items	item/rabbit_spawn_egg
rabbit_stew	items	item/rabbit_stew
rail	blocks	block/rail
raiser_armor_trim_smithing_template	items	item/raiser_armor_trim_smithing_template
ravager_spawn_egg	items	item/ravager_spawn_egg
raw_copper	items	item/raw_copper
raw_copper_block	blocks	block/raw_copper_block
raw_gold	items	item/raw_gold
raw_gold_block	blocks	block/raw_gold_block
raw_iron	items	item/raw_iron
raw_iron_block	blocks	block/raw_iron_block
recovery_compass	items	item/recovery_compass_16
red_bed	blocks	block/bed_head_north
red_bundle	items	item/red_bundle
red_candle	items	item/red_candle
red_carpet	blocks	block/red_wool
red_concrete	blocks	block/red_concrete
red_concrete_powder	blocks	block/red_concrete_powder
red_concrete_slab	blocks	block/red_concrete
red_concrete_stairs	blocks	block/red_concrete
red_cushion	items	item/red_cushion
red_dye	items	item/red_dye
red_glazed_terracotta	blocks	block/red_glazed_terracotta
red_harness	items	item/red_harness
red_mushroom	blocks	block/red_mushroom
red_mushroom_block	blocks	block/red_mushroom_block
red_nether_brick_slab	blocks	block/red_nether_bricks
red_nether_brick_stairs	blocks	block/red_nether_bricks
red_nether_brick_wall	blocks	block/red_nether_bricks
red_nether_bricks	blocks	block/red_nether_bricks
red_poplar_leaves	blocks	block/red_poplar_leaves
red_sand	blocks	block/red_sand
red_sandstone	blocks	block/red_sandstone
red_sandstone_slab	blocks	block/red_sandstone
red_sandstone_stairs	blocks	block/red_sandstone
red_sandstone_wall	blocks	block/red_sandstone
red_shrub	blocks	block/red_shrub
red_stained_glass	blocks	block/red_stained_glass
red_stained_glass_pane	blocks	block/red_stained_glass
red_terracotta	blocks	block/red_terracotta
red_tulip	blocks	block/red_tulip
red_wool	blocks	block/red_wool
red_wool_slab	blocks	block/red_wool
red_wool_stairs	blocks	block/red_wool
redstone	items	item/redstone
redstone_block	blocks	block/redstone_block
redstone_lamp	blocks	block/redstone_lamp
redstone_ore	blocks	block/redstone_ore
redstone_torch	blocks	block/redstone_torch
reinforced_deepslate	blocks	block/reinforced_deepslate_side
repeater	items	item/repeater
repeating_command_block	blocks	block/repeating_command_block_side
resin_block	blocks	block/resin_block
resin_brick	items	item/resin_brick
resin_brick_slab	blocks	block/resin_bricks
resin_brick_stairs	blocks	block/resin_bricks
resin_brick_wall	blocks	block/resin_bricks
resin_bricks	blocks	block/resin_bricks
resin_clump	items	item/resin_clump
respawn_anchor	blocks	block/respawn_anchor_side0
rib_armor_trim_smithing_template	items	item/rib_armor_trim_smithing_template
rooted_dirt	blocks	block/rooted_dirt
rose_bush	blocks	block/rose_bush_top
rotten_flesh	items	item/rotten_flesh
saddle	items	item/saddle
salmon	items	item/salmon
salmon_bucket	items	item/salmon_bucket
salmon_spawn_egg	items	item/salmon_spawn_egg
sand	blocks	block/sand
sandstone	blocks	block/sandstone
sandstone_slab	blocks	block/sandstone
sandstone_stairs	blocks	block/sandstone
sandstone_wall	blocks	block/sandstone
savanna_village_map	items	item/savanna_village_map
scaffolding	blocks	block/scaffolding_side
scrape_pottery_sherd	items	item/scrape_pottery_sherd
sculk	blocks	block/sculk
sculk_catalyst	blocks	block/sculk_catalyst_side
sculk_sensor	blocks	block/sculk_sensor_side
sculk_shrieker	blocks	block/sculk_shrieker_side
sculk_vein	blocks	block/sculk_vein
sea_lantern	blocks	block/sea_lantern
sea_pickle	items	item/sea_pickle
seagrass	items	item/seagrass
sentry_armor_trim_smithing_template	items	item/sentry_armor_trim_smithing_template
shaper_armor_trim_smithing_template	items	item/shaper_armor_trim_smithing_template
sheaf_pottery_sherd	items	item/sheaf_pottery_sherd
shears	items	item/shears
sheep_spawn_egg	items	item/sheep_spawn_egg
shelf_mushroom	blocks	block/shelf_mushroom_stage0
shelter_pottery_sherd	items	item/shelter_pottery_sherd
short_dry_grass	blocks	block/short_dry_grass
short_grass	blocks	block/short_grass
shroomlight	blocks	block/shroomlight
shulker_shell	items	item/shulker_shell
shulker_spawn_egg	items	item/shulker_spawn_egg
silence_armor_trim_smithing_template	items	item/silence_armor_trim_smithing_template
silverfish_spawn_egg	items	item/silverfish_spawn_egg
skeleton_horse_spawn_egg	items	item/skeleton_horse_spawn_egg
skeleton_spawn_egg	items	item/skeleton_spawn_egg
skull_banner_pattern	items	item/skull_banner_pattern
skull_pottery_sherd	items	item/skull_pottery_sherd
slime_ball	items	item/slime_ball
slime_block	blocks	block/slime_block
slime_spawn_egg	items	item/slime_spawn_egg
small_amethyst_bud	blocks	block/small_amethyst_bud
small_dripleaf	blocks	block/small_dripleaf_side
smithing_table	blocks	block/smithing_table_front
smoker	blocks	block/smoker_side
smooth_basalt	blocks	block/smooth_basalt
smooth_quartz	blocks	block/quartz_block_bottom
smooth_quartz_slab	blocks	block/quartz_block_bottom
smooth_quartz_stairs	blocks	block/quartz_block_bottom
smooth_red_sandstone	blocks	block/red_sandstone_top
smooth_red_sandstone_slab	blocks	block/red_sandstone_top
smooth_red_sandstone_stairs	blocks	block/red_sandstone_top
smooth_sandstone	blocks	block/sandstone_top
smooth_sandstone_slab	blocks	block/sandstone_top
smooth_sandstone_stairs	blocks	block/sandstone_top
smooth_stone	blocks	block/smooth_stone
smooth_stone_slab	blocks	block/smooth_stone_slab_side
sniffer_egg	items	item/sniffer_egg
sniffer_spawn_egg	items	item/sniffer_spawn_egg
snort_pottery_sherd	items	item/snort_pottery_sherd
snout_armor_trim_smithing_template	items	item/snout_armor_trim_smithing_template
snow	blocks	block/snow
snow_block	blocks	block/snow
snow_golem_spawn_egg	items	item/snow_golem_spawn_egg
snowball	items	item/snowball
snowy_village_map	items	item/snowy_village_map
soul_campfire	items	item/soul_campfire
soul_lantern	items	item/soul_lantern
soul_sand	blocks	block/soul_sand
soul_soil	blocks	block/soul_soil
soul_torch	blocks	block/soul_torch
spawner	blocks	block/spawner
spectral_arrow	items	item/spectral_arrow
spider_eye	items	item/spider_eye
spider_spawn_egg	items	item/spider_spawn_egg
spire_armor_trim_smithing_template	items	item/spire_armor_trim_smithing_template
splash_potion	items	item/splash_potion
sponge	blocks	block/sponge
spore_blossom	blocks	block/spore_blossom
spruce_boat	items	item/spruce_boat
spruce_button	blocks	block/spruce_planks
spruce_chest_boat	items	item/spruce_chest_boat
